Nodes	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120
G2216	0.00150193	0.00212353	0	0.00379020	0	0.01142462	0.00501646	0.00591188	0.00429383	0	0.00560544	0.00465408	0.00416890	0.00607948	0.00450690	0.00875351	0.00517360	0.00338506	0.00654647	0.00186263	0.00782497	0	0.00075873	0.00988732	0.00357484	0.00875468	0.00296504	0.00796568	0.00157074	0.00779416	0.00443689	0.00333550	0.00903019	0.00422331	0.00795453	0.00598589	0.00731065	0.00168962	0.00450620	0.00447638	0.00873202	0.00827247	0.00167887	0.00703305	0.00599631	0.01025832	0.00807274	0.00225445	0.00266364	0.00530287	0	0.00864309	0.00425367	0.00273472	0.00863425	0.00718911	0.00468742	0.00658739	0.00712208	0.00501285	0.01029525	0.00509772	0.00484709	0.00548324	0.00764229	0.00745894	0.00973466	0.00558472	0.00779790	0.00299797	0.00664998	0.00284971	0.00037788	0.00659975	0.00834806	0.00656314	0.00099247	0.01115542	0.00581557	0.00752430	0.02088077	0.02440601	0.02132127	0.02296851	0.02592556	0.02295029	0.02193307	0.02433739	0.02480528	0.02518810	0.02673424	0.02266952	0.02060875	0.02189494	0.02123316	0.02446245	0.02345465	0.02190347	0.02197627	0.02595710	0.00359833	0.00566636	0.00575294	0.00114218	0.00319880	0.00361703	0.00302066	0.00878897	0.00595115	0.00667087	0.01161957	0.00036729	0.00332269	0.00592925	0.00719811	0.00664605	0.00717792	0.00598490	0.00207542	0.00887150
G2217	0.00754492	0.00240823	0.00643091	0.00672485	0.00694564	0.00861713	0.00139153	0.00571553	0.00633656	0.00708174	0	0.00629189	0.00751832	0.00859008	0.00721061	0.00593946	0.00696941	0.00180255	0.00295005	0.00338523	0.00917473	0.00307182	0	0.00462690	0	0.00439736	0.00536601	0.00364145	0.00364203	0.00772882	0.00458348	0	0.00765417	0.00547743	0.00819462	0.00781007	0.00553937	0.00813226	0.00242407	0	0.01049344	0.00631447	0.00961391	0.00620150	0.00340720	0.00832959	0.00757435	0.00728327	0.00511701	0.00387961	0.00362381	0.00490664	0.00319000	0.00310083	0.00466775	0.00619123	0.00179280	0.00490679	0.00912083	0.00554427	0.00688026	0.00964632	0.00281627	0.00267959	0.00467835	0.00707872	0.00785824	0.00626728	0.00591520	0.00230553	0.00943028	0.00562385	0	0.00751400	0.00407515	0	0.00129465	0.00855199	0.00796006	0.00702751	0.02699112	0.02618080	0.02175949	0.02424596	0.02166118	0.02232218	0.02360622	0.02428529	0.02343235	0.02583193	0.02561857	0.01776642	0.02437163	0.02204015	0.02373308	0.02546797	0.02601460	0.02329366	0.02490663	0.02554865	0.00514349	0	0.00777196	0.00047028	0.00091445	0.00657767	0.00310917	0.00681729	0	0.00123097	0.00552819	0.00566766	0.00337911	0.00919785	0.00504215	0.00872967	0.00828002	0.00689278	0.00476150	0.00722609
G2218	0.00586444	0.00549591	0.00640086	0.00727191	0.00852103	0.00795700	0.00313886	0.01123279	0.00604180	0.00568555	0.00427054	0.00328578	0.00549404	0.00307574	0.00571842	0.00901625	0.00227489	0.00229664	0.00878878	0.00191394	0.00323349	0	0.00589266	0	0.00126207	0.00495449	0.00374533	0.00827829	0.00309404	0.00673810	0.00627575	0.00500115	0.00723319	0.00322862	0.00653038	0.00950685	0.00577181	0.00259183	0.00094323	0.00327015	0.00863184	0.00292708	0.00747844	0.00600205	0.00384395	0.00795977	0.00712087	0.00508237	0.00362083	0.00427063	0.00554810	0.00955444	0.00562952	0.00089751	0.00794933	0.00493107	0.00236395	0.00593577	0.00646945	0.00433865	0.00946729	0.00674967	0.00309826	0.00275296	0	0.00761054	0.01246074	0.00852361	0.00633123	0.00411965	0.00710892	0.00479829	0.00382874	0.00723064	0.00770353	0.00682226	0.00086216	0.00710453	0.00792742	0.00440911	0.02452228	0.02020754	0.02382286	0.02473254	0.02250588	0	0.02270777	0.02154117	0.02545948	0.02401656	0.02573805	0.02285192	0.02647410	0.02462129	0.02229111	0.02811202	0.02242366	0.02388362	0.02461278	0.02703679	0.00337477	0.00501136	0.00936531	0.00584014	0.01066363	0.00313277	0.00650013	0.00259567	0.00765497	0.00234568	0.00548151	0.00449814	0.00491821	0	0.00701973	0.00841152	0.00911287	0.00168012	0.00349024	0.01058005
G2219	0.00578855	0.00140093	0	0.00505546	0.00364333	0.00991247	0.00618985	0.00707698	0.00552391	0.00344608	0.00326145	0.00336558	0.00568312	0.00235752	0.00399305	0.00642928	0.00578719	0.00681292	0.00511079	0	0.00753077	0.00679800	0.00585701	0.00094003	0.00273057	0.00701368	0.00187458	0.00663278	0.00594308	0.00406869	0.00522166	0.00669134	0.00720631	0.00414141	0.00766980	0.00789041	0.00695001	0	0.00293246	0.00286384	0.01037003	0.00527970	0	0.00833429	0.00276383	0.00577224	0.00813954	0.00544925	0.00324040	0.00180906	0.00052531	0.00474217	0.00693016	0.00508396	0.00901953	0.00742396	0.00776763	0.00504900	0.00756868	0.00588459	0.00512110	0.00660939	0.00215916	0.00113448	0.00388997	0.00721967	0.00502300	0.00488378	0.00667312	0.00067773	0.00532595	0.00572220	0.00535352	0.01071861	0.01014290	0.00855379	0.00406968	0.00871787	0.00717902	0	0.02260217	0.02417770	0.02610434	0.02112532	0.02580585	0.02465784	0.02394288	0.02480268	0.02684420	0.02582822	0.02456032	0.02293361	0.02417828	0.02702665	0.02416764	0.02791744	0.02408381	0.02010611	0.02347397	0.02624229	0	0.00912763	0.00724022	0.00813200	0	0.00565475	0.00582566	0.00320027	0.00567426	0	0.00754810	0.00205724	0.00907098	0.00351144	0.00511750	0.00734509	0.00513913	0	0.00259683	0.01005443
G2220	0.00627058	0.00409802	0.00637756	0.00768820	0.00857697	0.00818513	0.00497970	0.00491569	0.00766768	0.00587251	0.00428342	0.00234946	0.00557300	0.00062629	0.00419788	0.00752172	0.00439935	0.00280186	0.00396934	0.00408132	0.00567445	0.00315711	0.00573989	0.00587614	0	0.00644297	0.00385587	0.00402279	0.00247636	0.00423994	0.00558855	0.00555525	0.00936174	0.00497544	0.00900678	0.00625547	0.00566309	0.00576556	0.00248250	0.00170421	0.00907028	0.00338285	0.00744222	0.00390963	0.00469259	0.00729719	0.00817922	0.00327265	0.00370778	0.00494747	0.00351074	0.00827644	0.00811203	0.00523076	0.00638615	0.00637842	0.00533224	0	0.00588883	0.00277257	0.00922349	0.00773016	0.00424576	0.00435519	0.00694169	0	0.00816462	0.00404595	0.00294295	0.00243959	0.00710466	0.00734885	0.00588816	0.00907441	0.00652237	0.00771196	0.00191659	0.00398725	0.01044285	0.00779890	0.02366332	0.02342397	0.02350226	0.02121785	0.02440923	0.02662104	0.02402856	0.02380521	0.02351028	0.02595527	0.02620388	0.02334387	0.02472763	0	0.02399630	0.02590396	0.02546943	0.02288714	0.02598129	0.02475932	0.00708163	0.00577342	0.00602330	0.00148566	0.00959715	0.00486279	0.00465270	0.00950986	0.00597749	0.00455027	0.00686225	0.00653825	0	0.00823333	0.00303673	0.00295399	0.00234580	0.00436894	0.00575764	0.00902374
G2221	0.00548464	0.00133968	0.00520133	0.00874396	0.00857962	0.00896444	0.00567254	0.00675255	0.00375293	0	0.00668448	0.00193141	0.00783218	0.00528237	0.00142724	0.00833820	0.00376982	0.00454844	0.00762456	0.00474387	0.00441927	0.00591626	0.00395938	0	0.00564496	0.00646520	0.00399721	0.00544784	0.00328490	0.00495858	0.00358020	0.00440365	0.00846685	0.00232670	0.00369485	0.00407847	0.00417976	0.00464086	0.00520924	0.00781101	0.00565815	0.00465512	0.00831399	0.00348396	0.00979182	0.00765960	0.01082665	0.00569517	0	0.01000556	0.00472089	0.00825697	0.00343511	0.00611234	0.00638887	0.00840526	0.00653272	0.00891015	0.00652021	0.00322480	0.00523252	0.00636028	0.00247850	0.00411532	0.00359530	0	0	0.00297632	0.01105676	0.00504293	0.00462540	0.00667239	0.00297171	0.00770408	0.00643846	0.00617266	0.00323346	0.00629833	0.00571277	0.00994559	0.02557416	0	0.02255393	0.02112335	0.03052575	0.02589808	0.02389254	0.02843781	0.02231147	0.02561864	0.02688844	0.02194191	0.02593523	0.02592064	0.02592097	0.02511239	0.02447143	0.02021967	0.02521365	0.02551358	0.00177650	0.00347845	0.01083099	0.00154743	0.01000426	0.00174451	0	0.00754580	0.00750385	0.00265908	0.00600751	0.00205970	0.00513877	0	0.00888986	0.00774109	0.00630203	0.00364700	0.00360399	0.00805597
G2222	0.00747342	0.00128074	0.00241532	0.00822663	0.00691792	0.00756252	0.00275978	0.00934738	0.00713049	0	0.00605315	0.00228373	0	0.00323074	0.00690865	0.00949660	0.00443021	0.00333770	0.00489298	0.00578007	0.00471312	0.00426236	0	0.00838887	0.00265612	0.00834896	0.00308750	0.00568902	0	0.00731721	0	0.00629529	0.00599558	0.00694420	0.00608677	0	0.00622790	0.00305153	0.00496740	0.00902035	0.00840885	0.00500356	0.00420811	0.00647957	0.00448945	0.00697089	0.01031081	0	0	0.00339746	0.00492405	0.00736578	0.00486625	0	0.00828322	0.00704423	0.00472702	0.00802473	0.00985339	0.00503071	0.00914055	0.00745919	0	0.00466579	0.00340444	0.00695670	0.00737466	0.00748886	0.00585925	0.00439588	0.00498195	0.00498309	0.00663962	0.00686521	0.00697873	0.00624862	0.00605407	0	0.00604173	0.00369195	0.02419630	0.02043581	0.02344459	0.02394179	0.02635770	0.02400968	0.02086621	0.02684328	0.02452695	0.02637115	0.02588367	0.02358757	0.02704123	0.02482555	0.02207951	0.02707302	0.02581921	0.02623619	0.02497794	0.02612313	0.00633230	0	0	0.00104437	0.00761102	0.00410804	0.00667265	0.00637199	0.00760410	0.00505614	0.01121259	0.00497458	0.00198042	0.00666201	0.00491687	0.00690435	0.00434519	0	0.00198862	0.00637568
G2223	0.00652831	0.00265066	0.00661445	0.00445256	0.00588576	0.00725912	0.00651360	0	0.00297011	0.00610823	0.00244220	0.00567921	0.00584517	0.00169560	0.00489687	0.00480515	0.00656656	0.00483795	0.00439284	0.00182959	0	0.00159497	0.00382428	0.00693209	0.00407146	0.00996712	0.00377925	0.00678697	0.00646961	0.00454444	0.00764723	0.00118409	0.00504294	0.00442462	0.00761352	0.01149092	0.00398954	0.00686416	0.00416251	0.00514934	0.00565321	0.00451066	0.00665019	0.00743926	0.01121400	0.00718919	0.00714213	0.00594412	0.00414348	0.00564661	0.00721821	0.00574147	0.00405861	0.00322692	0	0.00506749	0.00165437	0.00571499	0.00362059	0.00506949	0.00672722	0.01031311	0.00091265	0.00219211	0.00608626	0.00501231	0.00895856	0.00045205	0.00827929	0.00343531	0.00214381	0.00602156	0.00462236	0	0.00441527	0.00660728	0.00222125	0.01228643	0.00792400	0.00289009	0.02445875	0.02087505	0.02513831	0.02341934	0.02848524	0.02361825	0.02240568	0.02643901	0.02736873	0.02629713	0	0.02429188	0.02450975	0.02345286	0.02071702	0.02710196	0.02346659	0.02783743	0.02568670	0.02728567	0.00233143	0.00603957	0.00662685	0.00392526	0.01292251	0.00699828	0.00303461	0.00921712	0.00513545	0	0.00773387	0.00919311	0.00644024	0.00575212	0.00597529	0.00829993	0.00602356	0.00460875	0.00165399	0.00931378
G2224	0.00499296	0.00114370	0.00748335	0.00712850	0.00859462	0	0.00505688	0	0.00534481	0.00417541	0.00167455	0.00209022	0.00340558	0.00535280	0.00480900	0	0.00222261	0.00495599	0.00754037	0.00263187	0.00738365	0	0.00546582	0.00539226	0.00008610	0	0.00488807	0.00649302	0.00120914	0	0.00205467	0.00459895	0.00916451	0.00461713	0.00816338	0.00821889	0.00604563	0.00631028	0.00533001	0.00441573	0.00834158	0.00360437	0.00326606	0.00715055	0.00708341	0.00857431	0.00654411	0.00773401	0.00416262	0.00007185	0	0.00514163	0.00737539	0.00422718	0.00861686	0.00992887	0.00394832	0.00284298	0	0.00230526	0.00745011	0.00937574	0.00505804	0.00591601	0.00648809	0.00619021	0.00878233	0.00359489	0.00708370	0.00329272	0.00793145	0	0.00730938	0.00601153	0.00873626	0.01028149	0.00530364	0.01068749	0.00596875	0	0.02317982	0.02479538	0.02271963	0.02552286	0.02686716	0.02515525	0.01881302	0.02929653	0.02392010	0.02679930	0.02453656	0.02385650	0.02997005	0.02593457	0.02511196	0.02502312	0.02262557	0.02093551	0.02248895	0.02618742	0.00707203	0	0.00704195	0.00670181	0.00823820	0.00343091	0.00758524	0	0.00547185	0.00368979	0.00706371	0.00224688	0.00992003	0.00584049	0.00437753	0.00649483	0.00870825	0.00642484	0.00242366	0.00870712
G2225	0.00601133	0.00555218	0.00530978	0.00956921	0.00963592	0.00692423	0.00768598	0.00856907	0.01114539	0.00754830	0.00612481	0.00692683	0.00599057	0.00760206	0.00711336	0.00850259	0.00441182	0	0.00735405	0.00600190	0.00765215	0.00099131	0	0.00643563	0.00239082	0.00703151	0.00385710	0.00638054	0.00130899	0.00607380	0.00661207	0.00333821	0.01115610	0.00733759	0.00434916	0.00836109	0.00175224	0.00008064	0.00117140	0.00603041	0.01248492	0.00430682	0.00951695	0.00765389	0.00674483	0	0.00614767	0.00170694	0.00252413	0.00670867	0	0.00714200	0.00825542	0.00202127	0.01191184	0	0.00214067	0.00346479	0.00625094	0.00162821	0.00315651	0.01097499	0.00204505	0.00300378	0.00380396	0.00660504	0.01257942	0	0.00602611	0.00722644	0.00664268	0.00749574	0.00438476	0.00370434	0.00545430	0.00661578	0.00441393	0.00952874	0.01077631	0.00407168	0.02279943	0.02618309	0.02638145	0.02805847	0.02533956	0.02501603	0.01811958	0.02598257	0	0.02519491	0.02717085	0.02211792	0.02431567	0.02654282	0.02253719	0.02562190	0.02881926	0.02499192	0.02096748	0	0.00319451	0.00645425	0.00585981	0.00552965	0.00447650	0.00750146	0.00648841	0.00253869	0.00752192	0.00422060	0	0.00333735	0.00227040	0.01083001	0	0.00806062	0.00851819	0.00289292	0.00583649	0.00889847
G2226	0.00587926	0.00621641	0.00306525	0	0.00854479	0.01074250	0.00670543	0.00640948	0.00621459	0.00581189	0.00649573	0.00362852	0.00611008	0.00222740	0.00539310	0.00536972	0.00907240	0.00610803	0.00524482	0.00792970	0.00425853	0.00335055	0.00554144	0.00153187	0.00526464	0.00927887	0.00358077	0.00310166	0.00103567	0.00119019	0	0.00787845	0.00671050	0.00706189	0.00903327	0.00655433	0.00871664	0.00476789	0.00163407	0.00960769	0.00794619	0.00753435	0.00842278	0.00930947	0.00430853	0.00589239	0.00792211	0.00549657	0.00157341	0.00488816	0.00301894	0.00506807	0.00421587	0.00275843	0.00885252	0.00500386	0.00581934	0.00351860	0.00168968	0.00419119	0.00797134	0.00997661	0.00621144	0.00333574	0.00270180	0.00784631	0.00846526	0.00288860	0.00596392	0.00501954	0.00648498	0.01036817	0.00400644	0.01029328	0.00685145	0.00317940	0.00290871	0	0.00921053	0.00689773	0.02584239	0.02427912	0.02903704	0.02226257	0	0.02322317	0.02210465	0.02860797	0.02161809	0.02683450	0.02568888	0.02462816	0.02555434	0.02779964	0.02292945	0.02856878	0	0	0.02373422	0.02536819	0.00739769	0.00725073	0.00922480	0.00607314	0.00801033	0.00578455	0.00507485	0.00598988	0.00648844	0.00313635	0.00515764	0.00299882	0.00173673	0.00673065	0.00626178	0.01010994	0.00581629	0.00493138	0.00631021	0.01215494
G2227	0.00804041	0.00727800	0.00606748	0	0.00508317	0.00844563	0.00781817	0.00705059	0.00795182	0.00758729	0.00537067	0.00443393	0.00703412	0.00418494	0.00420090	0.00703863	0.00607002	0.00032071	0.00723100	0.00551150	0.00807244	0.00424747	0.00148029	0.00675730	0.00267795	0.00803707	0.00356503	0.00475220	0.00237645	0.00341047	0.00460646	0.00455619	0.00787693	0.00838029	0.00793819	0.00834485	0.00679926	0.00425335	0.00454202	0.00954302	0.00861910	0.00225182	0.00530724	0.00585112	0.00541877	0.00880816	0.01075103	0.00352003	0.00711873	0.00379585	0.00401224	0.00624295	0.00333100	0.00298988	0.00767928	0.00597866	0.00499662	0.01089788	0.00999089	0.00397062	0.00959603	0.00752903	0.00564235	0.00183875	0.00204903	0.00706862	0.01018507	0.00203797	0.00603781	0.00386670	0.00851915	0.00618853	0.00337412	0.00776600	0.00744301	0.00815422	0.00188100	0.00878458	0.00741375	0.00753037	0.02475386	0.02029712	0	0.02553742	0.02914824	0.02627230	0.02068848	0.02852012	0.02497744	0.02426082	0.02522159	0.02708428	0	0.02825162	0.02422481	0.02703759	0.02456503	0.02375566	0.02350823	0	0.00487432	0.00636888	0.00613682	0.00236823	0.00512285	0.00580108	0.00401528	0.00720535	0.00410323	0.00528553	0.01031628	0.00462901	0	0	0	0.00758545	0.00844867	0.00175851	0.00557778	0.00892394
G2228	0.00870514	0.00325098	0.00249596	0.00512804	0.01100456	0.00624968	0.00828062	0.00908726	0.00833733	0.00930108	0.00514729	0.00805300	0.00321467	0.00744712	0.00482576	0.00962657	0.00481034	0	0.00797464	0	0.00626759	0.00544377	0.00668588	0.00594503	0.00271538	0.00559387	0.00266112	0.00642136	0.00811643	0.00597062	0.01159965	0.00693615	0.00661237	0	0.01025296	0.00758539	0.00505167	0.00707523	0.00578744	0.00722993	0.00679525	0.00478385	0.00560611	0	0.00506013	0.00850790	0.01211667	0.00616700	0.00658689	0.00344599	0.00018908	0.00400336	0.00476064	0.00736297	0.00471583	0.00869271	0.00651412	0.00859877	0.01003822	0.00580457	0.00872082	0.00886755	0.00407984	0.00262833	0.00783477	0.00460698	0.00798521	0.00972871	0	0.00636413	0.00735073	0.00898527	0.00462511	0.00778526	0.00906011	0.00852047	0.00373706	0	0.00788288	0	0.02446670	0.02874062	0.02589084	0	0.03202580	0.02863752	0	0.03347155	0	0.02787249	0.02898040	0.02795698	0.02841595	0	0.02459343	0.03111185	0.02423160	0.02638549	0.02988659	0	0.00048939	0.00676959	0	0.00212771	0.00862714	0.00867257	0.00617631	0.00681873	0.00489408	0.00448651	0	0.00181364	0.00938627	0.01045810	0.00447809	0.00649428	0	0	0.00321708	0.00701756
G2229	0.00396411	0.00380669	0.00319860	0.00828333	0.00805016	0.00400578	0.00368133	0.00651787	0	0.00655826	0.00321854	0.00428094	0.00228332	0.00322620	0.00677463	0.00606790	0.00356796	0.00420158	0.00725927	0.00188111	0.00644467	0.00209908	0.00400211	0.00784525	0.00477469	0.00752912	0.00317429	0.00393836	0.00525757	0.00530465	0.00626772	0.00729871	0.00971914	0.00389254	0.00631438	0.00500848	0.00475776	0.00354538	0.00562003	0.00682302	0.00605069	0.00264433	0.00502974	0.00505201	0.00514361	0.00654934	0.00782324	0.00428618	0.00557252	0.00396248	0.00087681	0.00437756	0.00431997	0.00129406	0.00876844	0.00706661	0.00094348	0.00207480	0.00933872	0.00359751	0.00776797	0.00812232	0.00392360	0.00182813	0.00320946	0.00696003	0.00916827	0.00439506	0.00766214	0.00299159	0.00577871	0.01168975	0.00440379	0.00868252	0.00880258	0.00283564	0.00772184	0.00772699	0.00648283	0.00336375	0.02329597	0.02095810	0.02211515	0.02028525	0.02761904	0.02625580	0.01720960	0.02762558	0.02169177	0.02613239	0.02513754	0.02221381	0.02566147	0.02385504	0.02061247	0.02559464	0.02404898	0.01918517	0.02291847	0.02526092	0	0.00657845	0.00942973	0.00515947	0.00525946	0.00347315	0.00633715	0.00714204	0.00747630	0.00337197	0.00633872	0.00732792	0.00645777	0.00746327	0.00400198	0.00658665	0.00686240	0.00505801	0.00061280	0.00865203
G2230	0.00523893	0.00558993	0.00508879	0.00786801	0.00955132	0.00621654	0.00854092	0.00942841	0.00521354	0.00745933	0.00174826	0.00325813	0.00699801	0.00200756	0.00345630	0.00882504	0.00634325	0.00286241	0	0.00433908	0.00604632	0.00378067	0	0.00382346	0.00121480	0.00397941	0.00241105	0.00543992	0.00217357	0	0.00322666	0.00666181	0.00786931	0.00814944	0	0.00641788	0.00371563	0.00559635	0	0.00505461	0.00689574	0.00303308	0.00749987	0.01131975	0.00809012	0.00844706	0.00889400	0.00542645	0.00381486	0.00462389	0.00416687	0.00891149	0.00609885	0.00527723	0.00652302	0.00707102	0.00474380	0.00663006	0.00555524	0	0.01019153	0.00837054	0.00459211	0.00688566	0.00436017	0.00805771	0.00832599	0.00665874	0.00637826	0.00337984	0.00526198	0.00614268	0.00270029	0.00721550	0.00730148	0.00691263	0.00222034	0.00830682	0.01125936	0	0.02455173	0.02185232	0.02571186	0.02275673	0.02237107	0.02465769	0.01993530	0.02454449	0.02242720	0.02338331	0.02560991	0.02446569	0.02601410	0	0.02227169	0.02531267	0.02586503	0.01955325	0.02731495	0.02531485	0.00385631	0.00767708	0.01085248	0.00561798	0.00903137	0.00719678	0.00664552	0.00576976	0.00217117	0.00092578	0.00716750	0.00503896	0.00570026	0.00439094	0.00216921	0.00713199	0.00742888	0.00212079	0.00149121	0.01056356
G2231	0	0.00146309	0.00344672	0.00758269	0.00961300	0.00665015	0.00461173	0.00869955	0.00476052	0.00572830	0.00106054	0.00664930	0.00697715	0.00498443	0.00232263	0.00786909	0.00672314	0.00419768	0.00681264	0.00354423	0.00680636	0.00453658	0.00744550	0.00421249	0.00295661	0.00548981	0.00689566	0.00556869	0.00523318	0.00665554	0.00704070	0.00465122	0.00954056	0.00328547	0.00649704	0.00982360	0.00313148	0.00248153	0.00492556	0.00708293	0	0	0.00754519	0.00781826	0.00667548	0.00567829	0.01015253	0.00689442	0.00492468	0.00516147	0.00516196	0.00550978	0.00849829	0.00506631	0.00569891	0	0.00655365	0.00685631	0.01111576	0.00368115	0.00739532	0.00782000	0.00088861	0	0.00629797	0.00737751	0.00646988	0.00625934	0.00234803	0.00141978	0.00907182	0.01057682	0.00615778	0.00938588	0.00839144	0.00604847	0.00528725	0	0.00635943	0.00352497	0.02560552	0.02104818	0.02626718	0.02161992	0	0.03031463	0.02351814	0.02767715	0.02249175	0.02580583	0.02595191	0.02271798	0.02031631	0.02803703	0.02353419	0.02240088	0.02169199	0.02316662	0.02568253	0.02528152	0.00396445	0.00683313	0.00806015	0	0.00958139	0.00261813	0.00399930	0.00319392	0.00129311	0.00661560	0.00935535	0.00136878	0.00425076	0.00596705	0.00461474	0.00779535	0.00636946	0.00591475	0.00304555	0
G2232	0.00446462	0	0.00564360	0.01170569	0.00797355	0.00739817	0.00565551	0.00789068	0.00632722	0.00747267	0.00416694	0.00308426	0	0.00109060	0.00302667	0.00624768	0.00726344	0.00063479	0.00468558	0.00536811	0.00664326	0.00431170	0.00708222	0.00650229	0.00215034	0.00887289	0.00669355	0.00488508	0.00407258	0.00652351	0.00304149	0.00138718	0.00536817	0.00742772	0.00671213	0.00951592	0.00455922	0.00378415	0.00158987	0.00618782	0.01067793	0.00493985	0.00876459	0.00891484	0.00687771	0.00910686	0.00954860	0.00138270	0	0.00514157	0.00450417	0.00902565	0.00646270	0.00354852	0.00718076	0.00626041	0.00349754	0.01018157	0.00389639	0.00553194	0.00744385	0	0.00758303	0.00305658	0.00489518	0.00670598	0.00929475	0.00486772	0.00667342	0.00367500	0.00493191	0.00693182	0.00544304	0.00513508	0	0.00768324	0.00455637	0.00531570	0.00601290	0.00830012	0.02194700	0.02260013	0.02400201	0.02055882	0.02720681	0.02847536	0.02132128	0.02435204	0.02015424	0.02463950	0.02171570	0.02709836	0.02702880	0.02457894	0.02175605	0.02655799	0.02528999	0.02237523	0.02708327	0	0	0.00938601	0.00799119	0.00235284	0.00938826	0.00609456	0.00533731	0.00515660	0.00604470	0	0.00707079	0.00384680	0.00097502	0.00893630	0	0.00618809	0.00529979	0	0.00857388	0.00725547
